,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,r2_score,slope,res_sqsum,i_index,j_index
1569,54528.0,54528.0,54526.0,54529.0,54533.0,54527.0,54534.0,54528.0,54537.0,54541.0,54528.0,54531.0,54541.0,54531.0,54529.0,54536.0,54527.0,54536.0,54535.0,54534.0,54530.0,54534.0,54536.0,54531.0,54539.0,54531.0,54527.0,54529.0,54532.0,54532.0,54528.0,54535.0,54529.0,54531.0,54525.0,54522.0,54534.0,54529.0,54539.0,54534.0,54544.0,54534.0,54528.0,54523.0,54538.0,54534.0,54526.0,54537.0,54526.0,54532.0,54525.0,54528.0,54530.0,54530.0,54526.0,54534.0,0.006075397576510544,-0.02272727272727272,1236.2824675322886,39.0,8.0
1570,54659.0,54654.0,54650.0,54651.0,54652.0,54644.0,54660.0,54655.0,54653.0,54641.0,54652.0,54656.0,54653.0,54646.0,54658.0,54649.0,54652.0,54652.0,54663.0,54663.0,54653.0,54651.0,54653.0,54648.0,54653.0,54654.0,54652.0,54658.0,54650.0,54654.0,54655.0,54652.0,54651.0,54650.0,54657.0,54650.0,54647.0,54650.0,54653.0,54648.0,54655.0,54654.0,54659.0,54652.0,54657.0,54652.0,54648.0,54653.0,54661.0,54645.0,54645.0,54651.0,54656.0,54658.0,54657.0,54661.0,0.005705234202643794,0.021667805878332187,1197.059876965317,39.0,9.0
1571,54745.0,54747.0,54747.0,54735.0,54740.0,54740.0,54742.0,54745.0,54748.0,54737.0,54738.0,54745.0,54746.0,54741.0,54751.0,54743.0,54743.0,54753.0,54747.0,54747.0,54742.0,54748.0,54744.0,54742.0,54758.0,54748.0,54758.0,54751.0,54745.0,54745.0,54739.0,54757.0,54751.0,54742.0,54742.0,54749.0,54749.0,54743.0,54748.0,54746.0,54748.0,54750.0,54743.0,54754.0,54750.0,54741.0,54747.0,54757.0,54740.0,54758.0,54752.0,54742.0,54743.0,54748.0,54756.0,54744.0,0.1090734750014164,0.11237183868762815,1508.9749829118869,39.0,10.0
1572,54633.0,54621.0,54636.0,54636.0,54642.0,54633.0,54629.0,54628.0,54624.0,54625.0,54635.0,54639.0,54638.0,54626.0,54639.0,54630.0,54639.0,54635.0,54632.0,54640.0,54636.0,54636.0,54636.0,54644.0,54632.0,54636.0,54627.0,54637.0,54641.0,54628.0,54628.0,54643.0,54627.0,54631.0,54632.0,54638.0,54629.0,54636.0,54632.0,54634.0,54632.0,54634.0,54633.0,54626.0,54634.0,54631.0,54634.0,54637.0,54627.0,54625.0,54625.0,54637.0,54639.0,54635.0,54635.0,54636.0,1.141509542446073e-08,3.417634996581984e-05,1496.9821257689487,39.0,11.0
1573,54603.0,54599.0,54597.0,54602.0,54596.0,54598.0,54603.0,54600.0,54611.0,54601.0,54612.0,54604.0,54611.0,54597.0,54594.0,54607.0,54608.0,54609.0,54607.0,54601.0,54611.0,54605.0,54609.0,54607.0,54608.0,54608.0,54602.0,54609.0,54613.0,54603.0,54611.0,54604.0,54610.0,54613.0,54609.0,54605.0,54598.0,54603.0,54609.0,54604.0,54599.0,54601.0,54595.0,54593.0,54608.0,54601.0,54605.0,54604.0,54614.0,54601.0,54601.0,54608.0,54599.0,54595.0,54611.0,54610.0,0.006037729727808028,0.02604237867395761,1633.4349965823085,39.0,12.0
1574,54008.0,54021.0,54026.0,54021.0,54021.0,54019.0,54018.0,54026.0,54035.0,54030.0,54033.0,54034.0,54039.0,54029.0,54027.0,54032.0,54035.0,54030.0,54025.0,54031.0,54030.0,54037.0,54024.0,54021.0,54034.0,54040.0,54024.0,54020.0,54029.0,54028.0,54034.0,54021.0,54014.0,54020.0,54025.0,54035.0,54027.0,54027.0,54019.0,54017.0,54025.0,54024.0,54019.0,54026.0,54019.0,54031.0,54027.0,54025.0,54016.0,54034.0,54017.0,54024.0,54027.0,54027.0,54023.0,54023.0,0.013306713257436265,-0.04692412850307587,2388.6258714969485,39.0,13.0
1575,55120.0,55120.0,55124.0,55120.0,55118.0,55124.0,55128.0,55115.0,55127.0,55124.0,55122.0,55121.0,55129.0,55129.0,55120.0,55118.0,55117.0,55125.0,55128.0,55128.0,55126.0,55132.0,55126.0,55122.0,55132.0,55131.0,55116.0,55126.0,55122.0,55119.0,55131.0,55130.0,55121.0,55117.0,55127.0,55128.0,55120.0,55123.0,55125.0,55127.0,55122.0,55126.0,55136.0,55124.0,55136.0,55131.0,55120.0,55127.0,55132.0,55125.0,55128.0,55132.0,55126.0,55126.0,55135.0,55125.0,0.16194208816369304,0.1261449077238551,1204.7531442242537,39.0,14.0
1576,54855.0,54858.0,54857.0,54864.0,54866.0,54857.0,54867.0,54870.0,54860.0,54858.0,54862.0,54863.0,54861.0,54859.0,54862.0,54860.0,54869.0,54868.0,54873.0,54869.0,54863.0,54864.0,54870.0,54865.0,54861.0,54861.0,54865.0,54874.0,54875.0,54879.0,54868.0,54857.0,54862.0,54864.0,54865.0,54867.0,54867.0,54862.0,54854.0,54867.0,54861.0,54864.0,54863.0,54864.0,54867.0,54862.0,54861.0,54864.0,54861.0,54862.0,54859.0,54866.0,54865.0,54868.0,54871.0,54854.0,0.009110682074577214,0.030211893369788096,1452.3606288449769,39.0,15.0
1577,54894.0,54889.0,54897.0,54898.0,54889.0,54898.0,54889.0,54894.0,54897.0,54897.0,54886.0,54901.0,54895.0,54902.0,54895.0,54896.0,54897.0,54899.0,54898.0,54908.0,54907.0,54889.0,54900.0,54904.0,54897.0,54891.0,54891.0,54898.0,54907.0,54903.0,54898.0,54907.0,54903.0,54902.0,54902.0,54902.0,54902.0,54883.0,54895.0,54893.0,54897.0,54907.0,54893.0,54896.0,54893.0,54897.0,54901.0,54894.0,54896.0,54902.0,54903.0,54897.0,54904.0,54900.0,54896.0,54900.0,0.05721000956097466,0.0804853041695147,1561.782125768876,39.0,16.0
1578,54773.0,54765.0,54767.0,54765.0,54772.0,54772.0,54776.0,54762.0,54783.0,54768.0,54780.0,54777.0,54772.0,54766.0,54775.0,54764.0,54776.0,54766.0,54769.0,54774.0,54773.0,54775.0,54768.0,54769.0,54780.0,54765.0,54769.0,54777.0,54773.0,54766.0,54764.0,54773.0,54771.0,54775.0,54766.0,54768.0,54768.0,54768.0,54771.0,54776.0,54758.0,54768.0,54769.0,54765.0,54772.0,54767.0,54769.0,54775.0,54769.0,54767.0,54770.0,54767.0,54779.0,54764.0,54769.0,54771.0,0.0222058783892356,-0.04559125085440875,1339.019207108684,39.0,17.0
1579,54931.0,54931.0,54923.0,54919.0,54932.0,54927.0,54924.0,54933.0,54938.0,54935.0,54938.0,54939.0,54935.0,54929.0,54929.0,54934.0,54918.0,54922.0,54930.0,54939.0,54925.0,54940.0,54930.0,54937.0,54939.0,54947.0,54932.0,54945.0,54932.0,54927.0,54928.0,54927.0,54923.0,54931.0,54924.0,54936.0,54936.0,54914.0,54927.0,54938.0,54936.0,54924.0,54933.0,54923.0,54940.0,54929.0,54931.0,54923.0,54942.0,54931.0,54941.0,54932.0,54930.0,54934.0,54928.0,54937.0,0.00740363642682329,0.03622693096377306,2574.1568694465236,39.0,18.0
1580,54893.0,54895.0,54906.0,54897.0,54887.0,54883.0,54895.0,54885.0,54892.0,54890.0,54899.0,54899.0,54893.0,54898.0,54887.0,54897.0,54892.0,54896.0,54895.0,54903.0,54895.0,54888.0,54905.0,54896.0,54892.0,54899.0,54887.0,54899.0,54889.0,54893.0,54902.0,54894.0,54893.0,54902.0,54877.0,54896.0,54895.0,54891.0,54894.0,54900.0,54900.0,54894.0,54897.0,54903.0,54900.0,54893.0,54900.0,54894.0,54895.0,54906.0,54896.0,54889.0,54900.0,54888.0,54902.0,54902.0,0.04559140496380565,0.07696514012303485,1814.1943950788004,39.0,19.0
1581,55026.0,55039.0,55025.0,55026.0,55025.0,55028.0,55032.0,55032.0,55040.0,55027.0,55037.0,55032.0,55038.0,55024.0,55034.0,55038.0,55035.0,55036.0,55033.0,55041.0,55027.0,55030.0,55037.0,55033.0,55032.0,55041.0,55031.0,55029.0,55035.0,55036.0,55033.0,55032.0,55032.0,55033.0,55035.0,55036.0,55028.0,55031.0,55029.0,55036.0,55041.0,55037.0,55031.0,55039.0,55021.0,55040.0,55027.0,55033.0,55026.0,55025.0,55028.0,55029.0,55032.0,55039.0,55037.0,55019.0,0.0006239040595267253,-0.008133971291866021,1550.4606288447915,39.0,20.0
1582,55000.0,54993.0,54988.0,55007.0,55003.0,55001.0,54999.0,55002.0,54999.0,55000.0,55008.0,55004.0,55003.0,55004.0,55000.0,54996.0,55002.0,55006.0,55001.0,55003.0,55007.0,55000.0,54998.0,55007.0,55011.0,55007.0,55007.0,55003.0,54996.0,54993.0,55001.0,55001.0,54999.0,55002.0,55001.0,55003.0,54997.0,55005.0,55009.0,55003.0,55000.0,54993.0,55000.0,55000.0,54992.0,55005.0,54991.0,55005.0,55001.0,55001.0,54995.0,55003.0,55000.0,55002.0,54993.0,55009.0,0.0022999961005187863,-0.014388243335611749,1313.810560492133,39.0,21.0
1583,54321.0,54319.0,54323.0,54317.0,54320.0,54314.0,54311.0,54315.0,54319.0,54307.0,54320.0,54330.0,54326.0,54318.0,54315.0,54317.0,54316.0,54321.0,54322.0,54321.0,54322.0,54319.0,54315.0,54326.0,54310.0,54324.0,54324.0,54318.0,54326.0,54317.0,54326.0,54315.0,54312.0,54328.0,54314.0,54327.0,54319.0,54316.0,54320.0,54314.0,54311.0,54316.0,54312.0,54322.0,54320.0,54319.0,54305.0,54318.0,54316.0,54323.0,54317.0,54323.0,54326.0,54325.0,54313.0,54315.0,0.0011604695424765055,-0.01117566643882432,1572.7263499659311,39.0,22.0
1584,54876.0,54887.0,54894.0,54889.0,54892.0,54889.0,54898.0,54896.0,54899.0,54890.0,54901.0,54901.0,54905.0,54883.0,54895.0,54902.0,54900.0,54897.0,54889.0,54892.0,54888.0,54896.0,54890.0,54897.0,54901.0,54890.0,54900.0,54893.0,54897.0,54899.0,54898.0,54906.0,54899.0,54897.0,54886.0,54894.0,54897.0,54884.0,54892.0,54899.0,54897.0,54896.0,54887.0,54893.0,54892.0,54901.0,54891.0,54893.0,54893.0,54886.0,54897.0,54892.0,54896.0,54900.0,54891.0,54886.0,0.0006972194775186624,0.009466848940533122,1879.2424128500543,39.0,23.0
1585,54766.0,54760.0,54774.0,54778.0,54775.0,54769.0,54783.0,54771.0,54771.0,54780.0,54769.0,54772.0,54772.0,54778.0,54773.0,54776.0,54778.0,54776.0,54773.0,54779.0,54774.0,54774.0,54770.0,54781.0,54777.0,54770.0,54783.0,54774.0,54778.0,54764.0,54765.0,54773.0,54773.0,54777.0,54785.0,54782.0,54778.0,54778.0,54765.0,54773.0,54770.0,54769.0,54775.0,54772.0,54772.0,54773.0,54774.0,54776.0,54778.0,54775.0,54773.0,54772.0,54780.0,54778.0,54766.0,54779.0,0.01143273650999399,0.033458646616541354,1416.1755639099779,39.0,24.0
1586,54724.0,54716.0,54717.0,54718.0,54723.0,54725.0,54716.0,54722.0,54720.0,54729.0,54729.0,54722.0,54729.0,54731.0,54724.0,54719.0,54718.0,54720.0,54729.0,54722.0,54718.0,54727.0,54729.0,54735.0,54724.0,54721.0,54723.0,54727.0,54719.0,54717.0,54718.0,54725.0,54713.0,54731.0,54719.0,54724.0,54725.0,54722.0,54726.0,54713.0,54729.0,54723.0,54721.0,54730.0,54724.0,54719.0,54726.0,54722.0,54725.0,54729.0,54724.0,54715.0,54730.0,54720.0,54722.0,54731.0,0.01368741661259354,0.036124401913875594,1375.747539303102,39.0,25.0
1587,55069.0,55065.0,55058.0,55065.0,55059.0,55069.0,55052.0,55057.0,55068.0,55060.0,55066.0,55066.0,55069.0,55063.0,55068.0,55064.0,55068.0,55067.0,55065.0,55066.0,55069.0,55063.0,55069.0,55070.0,55078.0,55066.0,55060.0,55068.0,55063.0,55070.0,55064.0,55060.0,55067.0,55063.0,55059.0,55057.0,55069.0,55067.0,55061.0,55067.0,55068.0,55048.0,55071.0,55059.0,55065.0,55066.0,55067.0,55070.0,55059.0,55064.0,55067.0,55062.0,55063.0,55071.0,55057.0,55061.0,0.001523127563577531,-0.012303485987696502,1451.7853725225582,39.0,26.0
1588,54579.0,54579.0,54571.0,54582.0,54587.0,54575.0,54576.0,54588.0,54576.0,54584.0,54587.0,54574.0,54581.0,54577.0,54591.0,54587.0,54581.0,54582.0,54585.0,54588.0,54582.0,54584.0,54586.0,54594.0,54590.0,54589.0,54590.0,54589.0,54587.0,54584.0,54584.0,54584.0,54579.0,54581.0,54586.0,54587.0,54580.0,54574.0,54583.0,54578.0,54584.0,54584.0,54587.0,54573.0,54593.0,54585.0,54589.0,54588.0,54582.0,54587.0,54577.0,54582.0,54580.0,54577.0,54586.0,54590.0,0.0313450976878894,0.057587149692412846,1499.3221120984185,39.0,27.0
1589,55071.0,55078.0,55088.0,55092.0,55077.0,55079.0,55079.0,55076.0,55085.0,55083.0,55087.0,55081.0,55091.0,55085.0,55088.0,55089.0,55090.0,55087.0,55073.0,55078.0,55082.0,55077.0,55089.0,55083.0,55083.0,55081.0,55084.0,55084.0,55085.0,55087.0,55084.0,55084.0,55070.0,55081.0,55070.0,55081.0,55086.0,55082.0,55080.0,55091.0,55082.0,55084.0,55095.0,55079.0,55086.0,55085.0,55084.0,55098.0,55076.0,55083.0,55081.0,55082.0,55088.0,55082.0,55097.0,55090.0,0.042729299739238114,0.0760423786739576,1895.242139439481,39.0,28.0
1590,54571.0,54560.0,54565.0,54567.0,54571.0,54564.0,54573.0,54565.0,54573.0,54567.0,54568.0,54565.0,54567.0,54559.0,54570.0,54561.0,54568.0,54562.0,54575.0,54572.0,54576.0,54575.0,54584.0,54574.0,54570.0,54565.0,54568.0,54572.0,54568.0,54559.0,54559.0,54571.0,54566.0,54570.0,54569.0,54570.0,54565.0,54572.0,54567.0,54573.0,54577.0,54571.0,54567.0,54574.0,54569.0,54573.0,54573.0,54579.0,54575.0,54581.0,54573.0,54567.0,54572.0,54573.0,54567.0,54574.0,0.12718883976072404,0.11602870813397129,1351.594839371246,39.0,29.0
1591,54788.0,54791.0,54795.0,54792.0,54792.0,54794.0,54790.0,54796.0,54799.0,54796.0,54799.0,54794.0,54796.0,54793.0,54796.0,54803.0,54804.0,54793.0,54800.0,54793.0,54801.0,54802.0,54799.0,54797.0,54809.0,54800.0,54792.0,54802.0,54801.0,54794.0,54800.0,54805.0,54791.0,54800.0,54796.0,54800.0,54798.0,54795.0,54796.0,54799.0,54813.0,54808.0,54794.0,54798.0,54799.0,54803.0,54795.0,54788.0,54804.0,54807.0,54791.0,54806.0,54794.0,54796.0,54798.0,54808.0,0.12453228840944752,0.11910457963089541,1459.013841421634,39.0,30.0
1592,54553.0,54560.0,54555.0,54555.0,54555.0,54562.0,54559.0,54564.0,54564.0,54561.0,54552.0,54555.0,54561.0,54556.0,54559.0,54555.0,54561.0,54558.0,54558.0,54554.0,54561.0,54559.0,54567.0,54563.0,54563.0,54551.0,54555.0,54562.0,54565.0,54557.0,54557.0,54563.0,54566.0,54560.0,54554.0,54564.0,54565.0,54563.0,54559.0,54562.0,54555.0,54566.0,54561.0,54558.0,54566.0,54558.0,54562.0,54560.0,54561.0,54558.0,54565.0,54558.0,54553.0,54556.0,54570.0,54561.0,0.0698951597112325,0.06913875598086121,930.6197197539275,39.0,31.0
1593,55080.0,55078.0,55080.0,55074.0,55082.0,55074.0,55080.0,55074.0,55083.0,55073.0,55071.0,55070.0,55082.0,55085.0,55078.0,55078.0,55078.0,55072.0,55077.0,55083.0,55071.0,55087.0,55078.0,55074.0,55088.0,55079.0,55074.0,55073.0,55078.0,55078.0,55076.0,55077.0,55078.0,55077.0,55065.0,55087.0,55082.0,55068.0,55083.0,55075.0,55075.0,55075.0,55084.0,55075.0,55078.0,55090.0,55080.0,55077.0,55075.0,55072.0,55071.0,55071.0,55088.0,55080.0,55068.0,55075.0,0.0044091516134225905,-0.022009569377990423,1600.2700615173683,39.0,32.0
1594,55137.0,55133.0,55128.0,55129.0,55122.0,55126.0,55126.0,55140.0,55132.0,55130.0,55136.0,55130.0,55139.0,55132.0,55125.0,55140.0,55124.0,55124.0,55129.0,55142.0,55129.0,55132.0,55133.0,55126.0,55135.0,55135.0,55131.0,55129.0,55124.0,55126.0,55133.0,55128.0,55129.0,55132.0,55132.0,55132.0,55127.0,55142.0,55138.0,55130.0,55129.0,55134.0,55129.0,55127.0,55132.0,55133.0,55125.0,55144.0,55134.0,55132.0,55123.0,55135.0,55136.0,55124.0,55124.0,55134.0,0.0002341419525088151,0.004921394395078601,1513.0028024608712,39.0,33.0
1595,54823.0,54830.0,54820.0,54828.0,54829.0,54829.0,54831.0,54835.0,54831.0,54830.0,54830.0,54829.0,54823.0,54828.0,54831.0,54840.0,54833.0,54828.0,54825.0,54839.0,54834.0,54829.0,54832.0,54849.0,54834.0,54836.0,54826.0,54826.0,54835.0,54823.0,54834.0,54841.0,54827.0,54833.0,54828.0,54826.0,54838.0,54832.0,54834.0,54837.0,54821.0,54825.0,54824.0,54832.0,54833.0,54820.0,54829.0,54831.0,54824.0,54830.0,54826.0,54833.0,54830.0,54828.0,54831.0,54828.0,0.0008402147824685402,-0.009671907040328089,1627.4707108681632,39.0,34.0
1596,55181.0,55177.0,55185.0,55181.0,55179.0,55178.0,55179.0,55175.0,55185.0,55163.0,55173.0,55180.0,55191.0,55171.0,55177.0,55176.0,55175.0,55181.0,55176.0,55176.0,55184.0,55172.0,55183.0,55182.0,55183.0,55169.0,55172.0,55178.0,55184.0,55181.0,55188.0,55179.0,55175.0,55177.0,55180.0,55178.0,55181.0,55179.0,55178.0,55181.0,55174.0,55179.0,55196.0,55183.0,55179.0,55184.0,55182.0,55190.0,55186.0,55181.0,55187.0,55187.0,55180.0,55189.0,55188.0,55187.0,0.1694639862838605,0.14760765550239235,1562.2234107998136,39.0,35.0
1597,55484.0,55486.0,55484.0,55481.0,55485.0,55485.0,55487.0,55489.0,55498.0,55487.0,55488.0,55489.0,55490.0,55492.0,55488.0,55493.0,55486.0,55482.0,55484.0,55487.0,55489.0,55492.0,55488.0,55490.0,55501.0,55484.0,55486.0,55485.0,55501.0,55491.0,55492.0,55496.0,55489.0,55488.0,55496.0,55488.0,55496.0,55497.0,55493.0,55489.0,55490.0,55499.0,55492.0,55486.0,55489.0,55487.0,55486.0,55489.0,55488.0,55486.0,55490.0,55499.0,55489.0,55488.0,55486.0,55489.0,0.06377216269205932,0.07207792207792207,1115.8331168829266,39.0,36.0
